"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Squat (Smith Machine)",,"",1,"warmup",70,6,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Squat (Smith Machine)",,"",2,"normal",80,7,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Squat (Smith Machine)",,"",3,"normal",90,6,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Romanian Deadlift (Barbell)",,"",0,"warmup",25,7,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Romanian Deadlift (Barbell)",,"",1,"normal",35,6,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Romanian Deadlift (Barbell)",,"",2,"normal",30,6,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Leg Press (Machine)",,"Light",0,"normal",150,6,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Leg Press (Machine)",,"Light",1,"normal",150,6,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Standing Calf Raise (Machine)",,"",0,"normal",15,10,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Standing Calf Raise (Machine)",,"",1,"normal",15,10,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Standing Calf Raise (Machine)",,"",2,"normal",15,12,,,
"Afternoon workout 💪","15 Mar 2026, 15:16","15 Mar 2026, 16:46","","Standing Calf Raise (Machine)",,"",3,"normal",15,10,,,
"Afternoon workout 💪","14 Mar 2026, 14:55","14 Mar 2026, 15:37","","Overhead Press (Smith Machine)",,"",0,"warmup",40,6,,,
"Afternoon workout 💪","14 Mar 2026, 14:55","14 Mar 2026, 15:37","","Overhead Press (Smith Machine)",,"",1,"warmup",60,6,,,
"Afternoon workout 💪","14 Mar 2026, 14:55","14 Mar 2026, 15:37","","Overhead Press (Smith Machine)",,"",2,"normal",70,6,,,
"Afternoon workout 💪","14 Mar 2026, 14:55","14 Mar 2026, 15:37","","Overhead Press (Smith Machine)",,"",3,"normal",75,4,,,
"Afternoon workout 💪","14 Mar 2026, 14:55","14 Mar 2026, 15:37","","Overhead Press (Smith Machine)",,"",4,"normal",60,8,,,
"Afternoon workout 💪","14 Mar 2026, 14:55","14 Mar 2026, 15:37","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Afternoon workout 💪","14 Mar 2026, 14:55","14 Mar 2026, 15:37","","Lateral Raise (Cable)",,"",1,"normal",6.8,5,,,
"Afternoon workout 💪","14 Mar 2026, 14:55","14 Mar 2026, 15:37","","Lateral Raise (Cable)",,"",2,"normal",6.8,5,,,
"Afternoon workout 💪","14 Mar 2026, 14:55","14 Mar 2026, 15:37","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",73,8,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Incline Bench Press (Smith Machine)",,"",0,"warmup",10,6,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Incline Bench Press (Smith Machine)",,"",1,"warmup",20,6,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Incline Bench Press (Smith Machine)",,"",2,"warmup",70,6,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Incline Bench Press (Smith Machine)",,"",3,"normal",80,6,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Incline Bench Press (Smith Machine)",,"",4,"normal",85,4,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Incline Bench Press (Smith Machine)",,"",5,"normal",80,5,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Bench Press (Smith Machine)",,"",0,"normal",80,5,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Bench Press (Smith Machine)",,"",1,"normal",80,5,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Bench Press (Smith Machine)",,"",2,"normal",90,2,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Chest Press (Machine)",,"",0,"normal",22,8,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Chest Press (Machine)",,"",1,"normal",22,8,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Lying Leg Raise",,"",0,"normal",,12,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Lying Leg Raise",,"",1,"normal",,10,,,
"Afternoon workout 💪","13 Mar 2026, 14:40","13 Mar 2026, 15:34","","Lying Leg Raise",,"",2,"normal",,10,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",50,6,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Lat Pulldown - Close Grip (Cable)",,"",1,"warmup",66,6,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",73,6,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",73,4,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Lat Pulldown - Close Grip (Cable)",,"",4,"normal",66,6,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",57,8,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",57,8,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",57,8,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Lat Pullover",,"",0,"normal",22,8,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Lat Pullover",,"",1,"normal",22,8,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Lat Pullover",,"",2,"normal",22,8,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Bent Over Row (Barbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","12 Mar 2026, 17:10","12 Mar 2026, 18:05","","Bent Over Row (Barbell)",,"",1,"normal",20,12,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",11.3,10,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",11.3,10,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",11.3,8,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",9.1,6,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,6,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Triceps Extension (Dumbbell)",,"",1,"normal",12.5,5,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Triceps Extension (Dumbbell)",,"",2,"normal",12.5,5,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Triceps Extension (Dumbbell)",,"",3,"normal",10,6,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Triceps Extension (Dumbbell)",,"",4,"normal",15,3,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Triceps Pushdown",,"",0,"normal",27,10,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Triceps Pushdown",,"",1,"normal",27,10,,,
"Afternoon workout 💪","11 Mar 2026, 17:04","11 Mar 2026, 17:55","","Triceps Pushdown",,"",2,"normal",27,6,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Lateral Raise (Cable)",,"",1,"normal",6.8,6,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Lateral Raise (Dumbbell)",,"",0,"normal",10,11,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Lateral Raise (Dumbbell)",,"",1,"normal",10,11,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Lateral Raise (Dumbbell)",,"",2,"normal",12.5,4,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Seated Shoulder Press (Machine)",,"",0,"normal",57,6,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Seated Shoulder Press (Machine)",,"",1,"normal",57,6,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",73,8,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",73,8,,,
"Afternoon workout 💪","10 Mar 2026, 17:19","10 Mar 2026, 18:05","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",73,8,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Shrug (Smith Machine)",,"",0,"warmup",15,10,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Shrug (Smith Machine)",,"",1,"normal",25,8,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Shrug (Smith Machine)",,"",2,"normal",25,10,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Shrug (Smith Machine)",,"",3,"normal",25,10,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Single Arm Curl (Cable)",,"",0,"normal",13.6,8,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Single Arm Curl (Cable)",,"",1,"normal",13.6,6,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Single Arm Curl (Cable)",,"",2,"normal",13.6,6,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Preacher Curl (Dumbbell)",,"",0,"normal",15,9,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Preacher Curl (Dumbbell)",,"",1,"normal",15,8,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Preacher Curl (Dumbbell)",,"",2,"normal",15,8,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Hammer Curl (Dumbbell)",,"",0,"normal",15,6,,,
"Afternoon workout 💪","9 Mar 2026, 17:14","9 Mar 2026, 17:59","","Hammer Curl (Dumbbell)",,"",1,"normal",15,6,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Squat (Smith Machine)",,"",0,"warmup",50,6,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Squat (Smith Machine)",,"",1,"warmup",70,6,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Squat (Smith Machine)",,"",2,"normal",80,6,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Squat (Smith Machine)",,"",3,"normal",85,6,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Leg Press (Machine)",,"",0,"normal",160,4,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Leg Press (Machine)",,"",1,"normal",160,4,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Romanian Deadlift (Barbell)",,"",0,"warmup",25,7,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Romanian Deadlift (Barbell)",,"",1,"normal",30,7,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Romanian Deadlift (Barbell)",,"",2,"normal",30,6,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Standing Calf Raise (Machine)",,"",0,"normal",10,6,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Standing Calf Raise (Machine)",,"",1,"normal",10,8,,,
"Afternoon workout 💪","8 Mar 2026, 15:17","8 Mar 2026, 16:14","","Standing Calf Raise (Machine)",,"",2,"normal",10,10,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",50,6,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Lat Pulldown - Close Grip (Cable)",,"",1,"warmup",66,6,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",73,5,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",73,4,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Lat Pulldown - Close Grip (Cable)",,"",4,"normal",66,5,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Bent Over Row (Barbell)",,"",0,"normal",25,8,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Bent Over Row (Barbell)",,"",1,"normal",30,6,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Bent Over Row (Barbell)",,"",2,"normal",35,4,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",57,6,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",57,8,,,
"Afternoon workout 💪","7 Mar 2026, 14:56","7 Mar 2026, 15:55","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",57,6,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Incline Bench Press (Smith Machine)",,"",0,"warmup",60,6,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Incline Bench Press (Smith Machine)",,"",1,"normal",80,5,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Incline Bench Press (Smith Machine)",,"",2,"normal",80,7,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Incline Bench Press (Smith Machine)",,"",3,"normal",80,5,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Bench Press (Smith Machine)",,"",0,"normal",80,5,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Bench Press (Smith Machine)",,"",1,"normal",80,5,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Bench Press (Smith Machine)",,"",2,"normal",80,5,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Chest Press (Machine)",,"",0,"normal",22,6,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Chest Press (Machine)",,"",1,"normal",22,6,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Lying Leg Raise",,"",0,"normal",,12,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Lying Leg Raise",,"",1,"normal",,10,,,
"Afternoon workout 💪","6 Mar 2026, 14:41","6 Mar 2026, 15:37","","Lying Leg Raise",,"",2,"normal",,10,,,
"Afternoon workout 💪","5 Mar 2026, 17:16","5 Mar 2026, 18:00","","Preacher Curl (Dumbbell)",,"",0,"normal",15,9,,,
"Afternoon workout 💪","5 Mar 2026, 17:16","5 Mar 2026, 18:00","","Preacher Curl (Dumbbell)",,"",1,"normal",15,10,,,
"Afternoon workout 💪","5 Mar 2026, 17:16","5 Mar 2026, 18:00","","Preacher Curl (Dumbbell)",,"",2,"normal",15,9,,,
"Afternoon workout 💪","5 Mar 2026, 17:16","5 Mar 2026, 18:00","","Hammer Curl (Dumbbell)",,"",0,"normal",15,6,,,
"Afternoon workout 💪","5 Mar 2026, 17:16","5 Mar 2026, 18:00","","Hammer Curl (Dumbbell)",,"",1,"normal",15,6,,,
"Afternoon workout 💪","5 Mar 2026, 17:16","5 Mar 2026, 18:00","","Hammer Curl (Dumbbell)",,"",2,"normal",15,6,,,
"Afternoon workout 💪","5 Mar 2026, 17:16","5 Mar 2026, 18:00","","Preacher Curl (Barbell)",,"",0,"normal",30,6,,,
"Afternoon workout 💪","5 Mar 2026, 17:16","5 Mar 2026, 18:00","","Preacher Curl (Barbell)",,"",1,"normal",30,5,,,
"Afternoon workout 💪","5 Mar 2026, 17:16","5 Mar 2026, 18:00","","Preacher Curl (Barbell)",,"",2,"normal",30,4,,,
"Afternoon workout 💪","4 Mar 2026, 17:09","4 Mar 2026, 17:42","","Single Arm Triceps Pushdown (Cable)",,"",0,"warmup",9.1,10,,,
"Afternoon workout 💪","4 Mar 2026, 17:09","4 Mar 2026, 17:42","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",11.3,9,,,
"Afternoon workout 💪","4 Mar 2026, 17:09","4 Mar 2026, 17:42","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",11.3,8,,,
"Afternoon workout 💪","4 Mar 2026, 17:09","4 Mar 2026, 17:42","","Triceps Pushdown",,"",0,"normal",27,8,,,
"Afternoon workout 💪","4 Mar 2026, 17:09","4 Mar 2026, 17:42","","Triceps Pushdown",,"",1,"normal",27,8,,,
"Afternoon workout 💪","4 Mar 2026, 17:09","4 Mar 2026, 17:42","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,6,,,
"Afternoon workout 💪","4 Mar 2026, 17:09","4 Mar 2026, 17:42","","Triceps Extension (Dumbbell)",,"",1,"normal",12.5,4,,,
"Afternoon workout 💪","4 Mar 2026, 17:09","4 Mar 2026, 17:42","","Triceps Extension (Dumbbell)",,"",2,"normal",12.5,3,,,
"Afternoon workout 💪","4 Mar 2026, 17:09","4 Mar 2026, 17:42","","Triceps Extension (Dumbbell)",,"",3,"normal",10,6,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Lateral Raise (Cable)",,"",0,"normal",5,15,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Lateral Raise (Cable)",,"",1,"normal",6.8,5,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Lateral Raise (Cable)",,"",3,"normal",5,8,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",73,10,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",73,10,,,
"Afternoon workout 💪","3 Mar 2026, 16:04","3 Mar 2026, 17:10","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",73,8,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",50,6,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Lat Pulldown - Close Grip (Cable)",,"",1,"warmup",57,6,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",70,7,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",70,5,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Lat Pulldown - Close Grip (Cable)",,"",4,"normal",70,5,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Bent Over Row (Barbell)",,"",0,"normal",25,8,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Bent Over Row (Barbell)",,"",1,"normal",25,7,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Bent Over Row (Barbell)",,"",2,"normal",25,7,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",57,6,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",57,6,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",57,6,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Lat Pullover",,"",0,"normal",22,8,,,
"Afternoon workout 💪","2 Mar 2026, 14:45","2 Mar 2026, 15:35","","Lat Pullover",,"",1,"normal",22,8,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Squat (Smith Machine)",,"",0,"warmup",50,6,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Squat (Smith Machine)",,"",1,"warmup",60,6,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Squat (Smith Machine)",,"",2,"warmup",70,6,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Squat (Smith Machine)",,"",3,"normal",80,4,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Squat (Smith Machine)",,"",4,"normal",85,5,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Squat (Smith Machine)",,"",5,"normal",85,6,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Leg Press (Machine)",,"",0,"normal",170,5,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Leg Press (Machine)",,"",1,"normal",170,5,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Leg Extension (Machine)",,"",0,"normal",29,10,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Leg Extension (Machine)",,"",1,"normal",29,10,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Romanian Deadlift (Barbell)",,"",0,"normal",25,10,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Romanian Deadlift (Barbell)",,"",1,"normal",25,8,,,
"Afternoon workout 💪","1 Mar 2026, 15:21","1 Mar 2026, 16:14","","Romanian Deadlift (Barbell)",,"",2,"normal",25,6,,,
"Morning workout ☀️","28 Feb 2026, 10:48","28 Feb 2026, 12:00","","Overhead Press (Smith Machine)",,"",0,"warmup",40,6,,,
"Morning workout ☀️","28 Feb 2026, 10:48","28 Feb 2026, 12:00","","Overhead Press (Smith Machine)",,"",1,"warmup",60,6,,,
"Morning workout ☀️","28 Feb 2026, 10:48","28 Feb 2026, 12:00","","Overhead Press (Smith Machine)",,"",2,"normal",70,6,,,
"Morning workout ☀️","28 Feb 2026, 10:48","28 Feb 2026, 12:00","","Overhead Press (Smith Machine)",,"",3,"normal",75,5,,,
"Morning workout ☀️","28 Feb 2026, 10:48","28 Feb 2026, 12:00","","Overhead Press (Smith Machine)",,"",4,"normal",80,3,,,
"Morning workout ☀️","28 Feb 2026, 10:48","28 Feb 2026, 12:00","","Overhead Press (Smith Machine)",,"",5,"normal",65,6,,,
"Morning workout ☀️","28 Feb 2026, 10:48","28 Feb 2026, 12:00","","Lateral Raise (Dumbbell)",,"Prev spress",0,"normal",10,6,,,
